,지자체명,시도명,시군구명,지역명칭,도로명,건축년도,건축구조,건축면적,대지면적(제곱미터),행정동,등급,기준일자,관리기관명,밀집구역포함여부,면적,소유자,관리기관전화번호,아파트,관리부서,건축물구조,건물용도,건물주소,건물구조,건물규모,경도
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
12,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
13,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
14,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
15,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
16,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2024-02-14,,,,,,0.0,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2024-02-14,,,,,,1.0,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2024-02-14,,,,,,0.0,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,2022-03-31,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,상대동,,,,,,상대동,,,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,복용동,,,,,,상대동,,,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,관평동,,,,,,관평동,,,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,문지동,,,,,,전민동,,,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,장대동,,,,,,온천2동,,,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,원내동,,,,,,진잠동,,,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,둔곡동,,,,,,구즉동,,,,,,,,,,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,죽동,,,,,,노은2동,,,,,,,,,,,,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,금탄동,,,,,,구즉동,,,,,,,,,,,,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,송강동,,,,,,구즉동,,,,,,,,,,,,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,학하동,,,,,,학하동,,,,,,,,,,,,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,방동,,,,,,진잠동,,,,,,,,,,,,,,,
12,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,구암동,,,,,,온천1동,,,,,,,,,,,,,,,
13,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,봉명동,,,,,,온천1동,,,,,,,,,,,,,,,
14,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,외삼동,,,,,,노은2동,,,,,,,,,,,,,,,
15,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,탑립동,,,,,,관평동,,,,,,,,,,,,,,,
16,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,복용동,,,,,,학하동,,,,,,,,,,,,,,,
17,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,구성동,,,,,,온천2동,,,,,,,,,,,,,,,
18,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,노은동,,,,,,노은1동,,,,,,,,,,,,,,,
19,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,덕명동,,,,,,학하동,,,,,,,,,,,,,,,
20,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,지족동,,,,,,노은3동,,,,,,,,,,,,,,,
21,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,전민동,,,,,,전민동,,,,,,,,,,,,,,,
22,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,대정동,,,,,,진잠동,,,,,,,,,,,,,,,
23,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,용산동,,,,,,관평동,,,,,,,,,,,,,,,
24,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,성북동,,,,,,진잠동,,,,,,,,,,,,,,,
25,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,송정동,,,,,,진잠동,,,,,,,,,,,,,,,
26,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,하기동,,,,,,신성동,,,,,,,,,,,,,,,
27,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,신성동,,,,,,신성동,,,,,,,,,,,,,,,
28,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,반석동,,,,,,노은3동,,,,,,,,,,,,,,,
29,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,반석동,,,,,,노은2동,,,,,,,,,,,,,,,
30,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,지족동,,,,,,노은1동,,,,,,,,,,,,,,,
31,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,봉명동,,,,,,원신흥동,,,,,,,,,,,,,,,
32,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,죽동,,,,,,노은1동,,,,,,,,,,,,,,,
33,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,금고동,,,,,,구즉동,,,,,,,,,,,,,,,
34,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,추목동,,,,,,신성동,,,,,,,,,,,,,,,
35,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,죽동,,,,,,온천2동,,,,,,,,,,,,,,,
36,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,하기동,,,,,,노은2동,,,,,,,,,,,,,,,
37,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,방현동,,,,,,신성동,,,,,,,,,,,,,,,
38,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,지족동,,,,,,노은2동,,,,,,,,,,,,,,,
39,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,장동,,,,,,신성동,,,,,,,,,,,,,,,
40,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,수남동,,,,,,노은2동,,,,,,,,,,,,,,,
41,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,가정동,,,,,,신성동,,,,,,,,,,,,,,,
42,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,어은동,,,,,,온천2동,,,,,,,,,,,,,,,
43,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,교촌동,,,,,,진잠동,,,,,,,,,,,,,,,
44,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,신봉동,,,,,,신성동,,,,,,,,,,,,,,,
45,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,덕진동,,,,,,신성동,,,,,,,,,,,,,,,
46,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,원신흥동,,,,,,원신흥동,,,,,,,,,,,,,,,
47,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,신동,,,,,,구즉동,,,,,,,,,,,,,,,
48,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,도룡동,,,,,,신성동,,,,,,,,,,,,,,,
49,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,세동,,,,,,진잠동,,,,,,,,,,,,,,,
50,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,대동,,,,,,구즉동,,,,,,,,,,,,,,,
51,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,계산동,,,,,,학하동,,,,,,,,,,,,,,,
52,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,구룡동,,,,,,구즉동,,,,,,,,,,,,,,,
53,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,원촌동,,,,,,전민동,,,,,,,,,,,,,,,
54,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,화암동,,,,,,신성동,,,,,,,,,,,,,,,
55,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,용계동,,,,,,진잠동,,,,,,,,,,,,,,,
56,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,궁동,,,,,,온천2동,,,,,,,,,,,,,,,
57,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,안산동,,,,,,노은2동,,,,,,,,,,,,,,,
58,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,자운동,,,,,,신성동,,,,,,,,,,,,,,,
59,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,갑동,,,,,,노은1동,,,,,,,,,,,,,,,
60,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대전광역시,,봉산동,,,,,,구즉동,,,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,대구광역시,중구,,,,,,,,,2021-12-31,대구광역시 중구청,,,,053-661-2966,,건축주택과,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,창원시,,,,,,,,,,,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,진주시,,,,,,,,,,,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,통영시,,,,,,,,,,,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,사천시,,,,,,,,,,,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,김해시,,,,,,,,,,,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,밀양시,,,,,,,,,,,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,거제시,,,,,,,,,,,,,,,,,,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,양산시,,,,,,,,,,,,,,,,,,,,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,의령군,,,,,,,,,,,,,,,,,,,,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,함안군,,,,,,,,,,,,,,,,,,,,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,창녕군,,,,,,,,,,,,,,,,,,,,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,고성군,,,,,,,,,,,,,,,,,,,,,,,
12,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,남해군,,,,,,,,,,,,,,,,,,,,,,,
13,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,하동군,,,,,,,,,,,,,,,,,,,,,,,
14,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,산청군,,,,,,,,,,,,,,,,,,,,,,,
15,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,함양군,,,,,,,,,,,,,,,,,,,,,,,
16,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,거창군,,,,,,,,,,,,,,,,,,,,,,,
17,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,합천군,,,,,,,,,,,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,고산1동,,2024-05-21,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,고산2동,,2024-05-21,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,고산3동,,2024-05-21,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,두산동,,2024-05-21,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,만촌1동,,2024-05-21,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,만촌2동,,2024-05-21,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,만촌3동,,2024-05-21,,,,,,,,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,범물1동,,2024-05-21,,,,,,,,,,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,범물2동,,2024-05-21,,,,,,,,,,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,범어1동,,2024-05-21,,,,,,,,,,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,범어2동,,2024-05-21,,,,,,,,,,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,범어3동,,2024-05-21,,,,,,,,,,,,,
12,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,범어4동,,2024-05-21,,,,,,,,,,,,,
13,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,상동,,2024-05-21,,,,,,,,,,,,,
14,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,수성1가동,,2024-05-21,,,,,,,,,,,,,
15,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,"수성2,3가동",,2024-05-21,,,,,,,,,,,,,
16,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,수성4가동,,2024-05-21,,,,,,,,,,,,,
17,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,중동,,2024-05-21,,,,,,,,,,,,,
18,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,지산1동,,2024-05-21,,,,,,,,,,,,,
19,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,지산2동,,2024-05-21,,,,,,,,,,,,,
20,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,파동,,2024-05-21,,,,,,,,,,,,,
21,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,황금1동,,2024-05-21,,,,,,,,,,,,,
22,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,황금2동,,2024-05-21,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2016년,,,,,,,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2017년,,,,,,,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2018년,,,,,,,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2019년,,,,,,,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2020년,,,,,,,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2021년,,,,,,,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,2022년,,,,,,,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
12,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
13,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
14,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
15,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
16,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,,,,,,,,,,,,,,,,,,,,
0,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,61.55,,033-250-3192,,,일반목구조,단독주택,,,,
1,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,61.91,,033-250-3192,,,일반목구조,단독주택,,,,
2,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,79.04,,033-250-3192,,,일반목구조,단독주택,,,,
3,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,47.59,,033-250-3192,,,일반목구조,단독주택,,,,
4,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,66.56,,033-250-3192,,,일반목구조,단독주택,,,,
5,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,26.58,,033-250-3192,,,일반목구조,단독주택,,,,
6,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,59.86,,033-250-3192,,,일반목구조,단독주택,,,,
7,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,51.52,,033-250-3192,,,블록구조,단독주택,,,,
8,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,40.04,,033-250-3192,,,일반목구조,단독주택,,,,
9,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,92.4,,033-250-3192,,,블록구조,단독주택,,,,
10,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,77.76,,033-250-3192,,,일반목구조,단독주택,,,,
11,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,율문리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,84.11,,033-250-3192,,,블록구조,단독주택,,,,
12,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,천전리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,77.05,,033-250-3192,,,일반목구조,단독주택,,,,
13,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,천전리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,72.54,,033-250-3192,,,블록구조,단독주택,,,,
14,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,천전리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,177.52,,033-250-3192,,,일반목구조,단독주택,,,,
15,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,천전리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,190.94,,033-250-3192,,,일반목구조,단독주택,,,,
16,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,천전리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,119.99,,033-250-3192,,,기타강구조,제2종근린생활시설,,,,
17,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,유포리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,78.66,,033-250-3192,,,일반목구조,단독주택,,,,
18,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,유포리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,70.15,,033-250-3192,,,일반목구조,단독주택,,,,
19,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,유포리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,35.69,,033-250-3192,,,일반목구조,단독주택,,,,
20,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,산천리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,72.21,,033-250-3192,,,일반목구조,단독주택,,,,
21,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,산천리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,143.73,,033-250-3192,,,일반목구조,단독주택,,,,
22,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,발산리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,87.79,,033-250-3192,,,벽돌구조,단독주택,,,,
23,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,발산리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,61.43,,033-250-3192,,,일반목구조,단독주택,,,,
24,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,발산리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,127.66,,033-250-3192,,,일반목구조,단독주택,,,,
25,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,지내리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,56.46,,033-250-3192,,,일반목구조,단독주택,,,,
26,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,지내리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,130.19,,033-250-3192,,,일반목구조,단독주택,,,,
27,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,지내리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,101.48,,033-250-3192,,,일반목구조,단독주택,,,,
28,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,용산리,,,,,,,,2023-11-10,강원특별자치도 춘천시청,,31.9,,033-250-3192,,,일반목구조,단독주택,,,,
